"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"430386a2-12cb-4540-b33e-84ec4abf8f23","OPM430948-28","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","","-35.82242","136.8715","WGS84","-35.82242","136.8715","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2000","02","23","2000-02-23","23/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"428fa875-8fc9-4dd6-9cc7-f772c1a241d2","OPM430950-18","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","","-35.82242","136.8715","WGS84","-35.82242","136.8715","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2000","02","25","2000-02-25","25/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"4223a6a1-e9d3-40b2-8c76-5fd8f10b091a","OPM430948-39","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","","-35.82242","136.8715","WGS84","-35.82242","136.8715","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2000","02","23","2000-02-23","23/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"4147d5e7-8512-42a5-899a-b975dcc353d5","OPM430951-63","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","","-35.82242","136.8715","WGS84","-35.82242","136.8715","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2000","02","29","2000-02-29","29/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"40e04505-5aaf-4be0-99e2-fa9caf4e4a64","SUM17581-73860","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Deep Creek (CP)","-35.63785","138.21999","WGS84","-35.63785","138.21999","","100.0","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","","BIRRELL J. Jan","2000","02","25","2000-02-25","25/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"406bf07e-eb1d-42aa-bf69-ad56fef6a37a","OPM431295-1","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Flinders Chase (NP)","-35.87945","136.97634","WGS84","-35.87945","136.97634","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2001","02","02","2001-02-02","02/FEB/01,D","HumanObservation","HumanObservation","present","","","","true","true"
"4039b2df-97ba-4c65-adab-353081de3440","SUM17581-73851","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Deep Creek (CP)","-35.63785","138.21999","WGS84","-35.63785","138.21999","","100.0","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","","BIRRELL J. Jan","2000","02","24","2000-02-24","24/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"40248423-bfc6-4cd6-8284-1e4f9d635faa","SUM17581-73834","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Deep Creek (CP)","-35.63785","138.21999","WGS84","-35.63785","138.21999","","100.0","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","","BIRRELL J. Jan","2000","02","21","2000-02-21","21/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"3fb2aac4-f135-40c0-9db0-c770ab557000","OPM430950-41","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","","-35.82242","136.8715","WGS84","-35.82242","136.8715","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2000","02","25","2000-02-25","25/FEB/00,D","HumanObservation","HumanObservation","present","","","","true","true"
"3f315a5c-81c6-445e-b853-b897f18b2a3b","OPM431294-1","urn:lsid:biodiversity.org.au:afd.taxon:96e81ce0-ba02-4f33-b831-b598eece44a7","Rattus fuscipes","Bush Rat","Rattus fuscipes","species","Bush Rat","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Flinders Chase (NP)","-35.87945","136.97634","WGS84","-35.87945","136.97634","","50.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","GATES J.A. Jody","2001","02","01","2001-02-01","01/FEB/01,D","HumanObservation","HumanObservation","present","","","","true","true"
