"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"06ae17a2-9830-4aa9-8c5a-69f7b5cffca2","OPM699259-3","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus fuliginosus","Western Grey Kangaroo","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Flinders Chase (NP)","-35.94831","136.78133","WGS84","-35.94831","136.78133","","5.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","1","HAMMOND P. Peter | FRIENDS OF PARKS KI WESTERN DISTRIC","2016","04","16","2016-04-16","16/APR/16,D","HumanObservation","HumanObservation","present","","","","true","true"
"0601fcf9-1675-4d7d-8bd0-3d14a2555a1c","M.40681.002","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus fuliginosus (Desmarest, 1817)","Western Grey Kangaroo","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co80","Australian Museum Mammalogy Collection","CC-BY","AM","Mammalogy","","-35.816","137.516","","-35.816","137.516","","","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","Beveridge, Dr Ian","1998","04","24","1998-04-24","","PreservedSpecimen","PreservedSpecimen","present","Male","","","true","true"
"fc195552-778d-4f63-8e2a-ef8b2cb70bb0","M13891","urn:lsid:biodiversity.org.au:afd.taxon:fa1029cf-803b-49bc-8d10-cca925ec1339","Macropus (Macropus) fuliginosus fuliginosus (Desmarest, 1817)","","Macropus fuliginosus fuliginosus","subspecies","","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","Macropus fuliginosus fuliginosus","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co126","South Australian Museum Mammalogy Collection","CC-BY","SAMA","Mammalogy","Sapphiretown","-35.8000","137.8403","","-35.8","137.8403","","","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","","Kemper C.,McKelvey M.","1985","01","20","1985-01-20","","PreservedSpecimen","PreservedSpecimen","present","","C","","true","true"
"f9374e45-391e-4f6a-8922-d42ac193c6ce","OPM739266-1","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus fuliginosus","Western Grey Kangaroo","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Flinders Chase (NP)","-35.90229","136.91071","WGS84","-35.90229","136.91071","","5.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","1","HAMMOND P. Peter | FRIENDS OF PARKS KI WESTERN DISTRIC","2017","01","21","2017-01-21","21/JAN/17,D","HumanObservation","HumanObservation","present","","","","true","true"
"f67f7c3f-f2dc-4110-a824-2b9007c363d2","M5768","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus (Macropus) fuliginosus (Desmarest, 1817)","","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co126","South Australian Museum Mammalogy Collection","CC-BY","SAMA","Mammalogy","Cape Jervis","-35.6000","138.1000","","-35.6","138.1","","","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","","South Australian Museum","1949","01","","1949-01-01","","PreservedSpecimen","PreservedSpecimen","present","","SC","","true","true"
"f2bd01ba-cc0b-41e0-b93e-ac16eb2e1165","OPM739262-2","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus fuliginosus","Western Grey Kangaroo","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Flinders Chase (NP)","-35.90229","136.91071","WGS84","-35.90229","136.91071","","5.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","1","HAMMOND P. Peter | FRIENDS OF PARKS KI WESTERN DISTRIC","2017","01","16","2017-01-16","16/JAN/17,D","HumanObservation","HumanObservation","present","","","","true","true"
"ef7a6b23-359f-40c5-824d-617538939f67","OPM739255-1","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus fuliginosus","Western Grey Kangaroo","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Flinders Chase (NP)","-35.90229","136.91071","WGS84","-35.90229","136.91071","","5.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","1","HAMMOND P. Peter | FRIENDS OF PARKS KI WESTERN DISTRIC","2017","01","09","2017-01-09","09/JAN/17,D","HumanObservation","HumanObservation","present","","","","true","true"
"e7fc1ad1-7920-4865-a230-d1c774327c6c","OPM739033-1","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus fuliginosus","Western Grey Kangaroo","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Flinders Chase (NP)","-35.90247","136.91069","WGS84","-35.90247","136.91069","","5.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","1","HAMMOND P. Peter | FRIENDS OF PARKS KI WESTERN DISTRIC","2017","01","17","2017-01-17","17/JAN/17,D","HumanObservation","HumanObservation","present","","","","true","true"
"e7eefca2-ce0c-40f1-af1f-a8768f122e0c","M5777","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus (Macropus) fuliginosus (Desmarest, 1817)","","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co126","South Australian Museum Mammalogy Collection","CC-BY","SAMA","Mammalogy","Cape Jervis","-35.6000","138.1000","","-35.6","138.1","","","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","","South Australian Museum","1949","01","","1949-01-01","","PreservedSpecimen","PreservedSpecimen","present","","SC","","true","true"
"e7010aba-9192-4d8a-b345-542bcc787713","M5765","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus (Macropus) fuliginosus (Desmarest, 1817)","","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co126","South Australian Museum Mammalogy Collection","CC-BY","SAMA","Mammalogy","Cape Jervis","-35.6000","138.1000","","-35.6","138.1","","","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","","South Australian Museum","1949","01","","1949-01-01","","PreservedSpecimen","PreservedSpecimen","present","","C","","true","true"
"e2c466b6-d5bd-463b-a904-e1541b7fe995","OPM739269-2","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus fuliginosus","Western Grey Kangaroo","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Flinders Chase (NP)","-35.90229","136.91071","WGS84","-35.90229","136.91071","","5.0","Australia","South Australia","Kangaroo Island (DC)","","Kanmantoo","","","","","1","HAMMOND P. Peter | FRIENDS OF PARKS KI WESTERN DISTRIC","2017","01","29","2017-01-29","29/JAN/17,D","HumanObservation","HumanObservation","present","","","","true","true"
"e17cb241-5e89-457c-b46b-2e0e19c645e4","OPM826493-7","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus fuliginosus","Western Grey Kangaroo","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","1528 (HA)","-35.54865","138.35896","WGS84","-35.54865","138.35896","","50.0","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","1","SPARROW E. Elisa","2018","01","","2018-01-01","30/JAN/18,M","HumanObservation","HumanObservation","present","","","","true","true"
"e0cc35dc-dabf-4584-b77a-b15fac13c40b","OPM174104-1388185","urn:lsid:biodiversity.org.au:afd.taxon:7a402ec9-f9f3-46f4-9cb1-701e0188c921","Macropus fuliginosus","Western Grey Kangaroo","Macropus fuliginosus","species","Western Grey Kangaroo","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","Macropus fuliginosus","","dr365","SA Fauna (BDBSA)","","","","","CC-BY 4.0 (Int)","","","Deep Creek (CP)","-35.65568","138.22193","WGS84","-35.65568","138.22193","","100.0","Australia","South Australia","Yankalilla (DC)","","Kanmantoo","","","","","","MAMMAL-CLUB-SA  N/A","1972","01","29","1972-01-29","29/JAN/72,D","HumanObservation","HumanObservation","present","","","","true","true"
